time,X,Y,Vx,Vy,r,yaw,steering_deg,throttle,brake,ax,ay
1.45,36.9044339871592,6.31624842189195e-06,25.4793022244165,2.51579707836699e-05,3.21939187302612e-06,-2.71516127818472e-06,0.00272065164155796,0,0.199999999999992,-0.204755246420704,-2.51582312713633e-05
1.46,37.1592167564152,5.87430736615922e-06,25.4772516727223,2.38218016581934e-05,4.75293112629318e-06,-2.67524063503128e-06,0.00286542143555991,0,0.200000000000003,-0.204715227009442,-9.85441381105112e-06
1.47,37.4139790216088,5.43017746280765e-06,25.4752014102527,2.22919046652055e-05,6.22500969836728e-06,-2.62030148084506e-06,0.00298689758206999,0,0.200000000000008,-0.204678427445306,5.84101943411725e-06
1.48,37.6687207856379,4.98574342870276e-06,25.4731514403782,2.0583872593197e-05,7.63330816221773e-06,-2.5509476028229e-06,0.00308324095905084,0,0.200000000000009,-0.20464467279045,2.0924983966705e-05
1.49,37.9234420514441,4.54288534579607e-06,25.4711017664162,1.87126630199019e-05,8.96888651186631e-06,-2.46785390383537e-06,0.00315397445564451,0,0.200000000000001,-0.204613709571369,3.49498652404598e-05
1.5,38.1781428219917,4.10343376427302e-06,25.4690523913808,1.66920168112629e-05,1.02250726049276e-05,-2.37180342391045e-06,0.00319951005362415,0,0.200000000000009,-0.204585410491866,4.76220070387352e-05
1.51,38.4328231003056,3.66916423299946e-06,25.4670033183095,1.45368460432128e-05,1.13834583728265e-05,-2.26368125357487e-06,0.00322164962817574,0,0.200000000000023,-0.204559526199224,5.93783500831735e-05
1.52,38.6874828894055,3.24174726178232e-06,25.4649545498092,1.22634487043433e-05,1.24363724082181e-05,-2.14449427882333e-06,0.00322241880368313,0,0.200000000000004,-0.20453583267915,7.03125761241942e-05
1.53,38.9421221923476,2.82277129095308e-06,25.4629060883089,9.89142153570204e-06,1.33758134088062e-05,-2.01533848272862e-06,0.00320390678606523,0,0.200000000000009,-0.204514102904929,8.06352575415163e-05
1.54,39.1967410122208,2.41374455836077e-06,25.4608579360027,7.44211643664228e-06,1.4195658974123e-05,-1.87738346194848e-06,0.00316811311031987,0,0.199999999999994,-0.204494104337636,9.0665454704469e-05
1.55,39.4513393521578,2.01610089538632e-06,25.4588100948428,4.93850405111667e-06,1.48925969869952e-05,-1.73185654193043e-06,0.00311676622220086,0,0.199999999999995,-0.204475611646042,0.000100312708957464
1.56,39.7059172152314,1.63116147191817e-06,25.4567625664917,2.40415393959709e-06,1.54658532760493e-05,-1.57997326529771e-06,0.00305121654048884,0,0.20000000000001,-0.204458403788592,0.000109656287664382
