time,x,y,vx,vy,ax,ay,jx,jy,psi,psi_dot,psi_ddot,throttle,delta,aty,any,atx,anx
11.724261702691084,260.48724135649377,3.4851009906430956,22.221949065008367,-0.001738112382097543,1.5112472097959431e-05,0.02428028007829211,-1.0207378967578214e-05,0.010735184572837468,-0.001164521870540018,0.0011378575443749884,0.00042659325404283745,0.025003556127180842,0.0002118483896286938,-0.0010051323160443807,0.02528541239433649,1.313474781101816e-05,1.9777242869412716e-06
11.750549284984114,261.0714022368579,3.484383461039035,22.221949406110934,-0.0017641011041958626,1.4844820841545192e-05,0.02455566837160148,-1.0157907915881624e-05,0.01020739585121175,-0.0011344587449594991,0.0011487372476829865,0.00040072898233559404,0.025003404566906,0.000213590689996576,-0.000971512627324967,0.02552718099892645,1.281833219447672e-05,2.0264886470684724e-06
11.776836867277144,261.65556314673233,3.4836829028808283,22.221949738934292,-0.0017891898183765875,1.4578489879401968e-05,0.024816949493357755,-1.0106965093500371e-05,0.009661775732697856,-0.001104119172827755,0.001158925936575686,0.0003740147049007593,0.02500325164495628,0.00021519796576725754,-0.0009366444203744891,0.025753593913732244,1.25049513934282e-05,2.0735384859737684e-06
11.803124449570172,262.2397240856172,3.4829994963707738,22.22195006356081,-0.0018133453387556649,1.4313519295568044e-05,0.025063646828202946,-1.0054447707411323e-05,0.009097583610539436,-0.0010735216304393503,0.00116840113235075,0.0003464338391589561,0.02500309723568968,0.00021666581552237354,-0.0009005047891033273,0.025964151617306273,1.219480454842297e-05,2.1187147471450734e-06
11.829412031863201,262.8238850529871,3.4823334116218168,22.221950380078148,-0.001836534005874229,1.4049951972354093e-05,0.025295260979354924,-1.000025323976978e-05,0.00851374337044619,-0.001042685193314777,0.0011771397526876483,0.00031795328706174476,0.025002941209534068,0.00021798940688655264,-0.0008630801952874622,0.026158341174642386,1.1888094786876848e-05,2.161857185477246e-06
11.855699614156231,263.40804604829253,3.481684808310061,22.22195068857935,-0.0018587219220738708,1.3787833855092322e-05,0.025511259644149572,-9.94426065561408e-06,0.007908738686024628,-0.0010116295593444217,0.0011851175787486996,0.00028851567766463197,0.02500278343027953,0.00021916327310412723,-0.0008243647509725864,0.02633562439512216,1.1585029831237007e-05,2.202804023855315e-06
11.881987196449261,263.99220707096003,3.4810538353035794,22.221950989163,-0.001879875118335558,1.3527214455412173e-05,0.025711064772904364,-9.88633046584604e-06,0.007280520398914218,-0.000980375088829352,0.0011923085119265246,0.00025803154194301166,0.025002623751242157,0.00022018108323821554,-0.0007843565430887284,0.026495421315993094,1.1285823350461806e-05,2.2413911049503686e-06
11.908274778742289,264.57636812039345,3.4804406302586304,22.22195128193337,-0.0018999595964209128,1.326814684408177e-05,0.025894037504912013,-9.826342490967614e-06,0.006626442467252034,-0.0009489428668268158,0.001198683629534748,0.0002263724014332837,0.025002462011737846,0.00022103540443883118,-0.0007430517130602278,0.02663708921797224,1.0990696379074575e-05,2.2774504650071947e-06
11.934562361035319,265.1605291959749,3.4798453191729735,22.22195156700067,-0.0019189411844456523,1.301068846903381e-05,0.026059461848701934,-9.76409385305798e-06,0.005943245575846116,-0.0009173547925611096,0.0012042100781896208,0.0001933660102244714,0.02500229803386442,0.00022171748279249884,-0.0007004361853219091,0.026759898034023843,1.0699880155271227e-05,2.3108083137625824e-06
11.960849943328348,265.7446902970657,3.4792680158852454,22.22195184448133,-0.0019367851441462432,1.2754901244129405e-05,0.02620652860289381,-9.69945457263137e-06,0.00522710862966504,-0.000885633699152633,0.001208849879347649,0.00015879518562582053,0.025002131620505758,0.00022221707698008905,-0.0006564752031767148,0.026863003806070526,1.04136187563059e-05,2.3412824878235054e-06
11.987137525621378,266.3288514230075,3.478708821509715,22.22195211449839,-0.0019534554762993344,1.250085189446168e-05,0.02633432155161861,-9.632190220925925e-06,0.004473787282901013,-0.0008538035044151814,0.001212558761209372,0.00012240174713253586,0.025001962555005332,0.00022252238519332148,-0.000611101175991542,0.026945422727610153,1.0132172342042495e-05,2.368679552419185e-06
12.013425107914408,266.9130125731233,3.478167823797481,22.22195237718196,-0.0019689138890527326,1.2248612251534644e-05,0.026441808447893414,-9.562140687538595e-06,0.0036788546831591426,-0.0008218893899174705,0.0012152851713487633,8.389700227763321e-05,0.025001790603983304,0.00022262010911084862,-0.0005642007545142227,0.027006009202407637,9.855820398506235e-06,2.39279185302841e-06
12.039712690207436,267.4971737467187,3.477645096418663,22.22195263266977,-0.001983118423827498,1.1998259056784687e-05,0.026527839634730623,-9.489076535692136e-06,0.0028380521352377114,-0.0007899180009581076,0.0012169696599123956,4.297991858575077e-05,0.025001615523765456,0.00022249569767161846,-0.0005156025032388709,0.027043442137969494,9.58486410297333e-06,2.413394953811356e-06
12.066000272500466,268.08133494308316,3.4771406981655724,22.221952881107768,-0.0019960217755215,1.1749874582480719e-05,0.02659115724839396,-9.412778652358595e-06,0.001947746037849527,-0.0007579176547741585,0.0012175448476423045,-6.364418392002465e-07,0.02500143707068003,0.0002221338063479926,-0.0004650669865488679,0.027056224234942826,9.319628553912672e-06,2.430246028568047e-06
12.092287854793495,268.6654961614911,3.476654672084213,22.221953122650774,-0.002007569397188847,1.150354556100068e-05,0.026630417695826546,-9.333086416329972e-06,0.0010054722062628318,-0.0007259185385851131,0.0012169361988779502,-4.7190502559244925e-05,0.025001255016496447,0.0002215189932336236,-0.0004122814688960824,0.027042699164722628,9.060461689801988e-06,2.4430838711986936e-06
12.118575437086525,269.24965740120365,3.476187044550647,22.221953357463033,-0.0020176975416044936,1.125936316458338e-05,0.026644229398313797,-9.249770151537847e-06,1.053005253156148e-05,-0.0006939528735612016,0.0012150637992033534,-9.683119152509943e-05,0.025001069167725556,0.00022063665056708387,-0.0003568616739249508,0.027001091072238748,8.807731924038158e-06,2.451631240545222e-06
12.144863019379553,269.83381866147016,3.475737824319114,22.22195358571873,-0.002026331458429908,1.1017422350638984e-05,0.026631206564921378,-9.16270941966138e-06,-0.0010354318298209132,-0.000662055016294314,0.001211845283046454,-0.00014957322346237058,0.025000879388588092,0.00021947413907137775,-0.0002983630680090989,0.026929569632930476,8.561822130852059e-06,2.4556002197869257e-06
