time,x,y,vx,vy,ax,ay,jx,jy,psi,psi_dot,throttle,delta
1.8243793167691966,41.76818030826344,3.1900780772752015,22.874609775812676,0.19504198529708394,-5.4246416435199674e-08,0.0053085086986532914,-8.94791246767389e-08,-0.009625787846922258,0.051466504644818965,-0.1520774580164407,0.047044421060898324,0.022939865363100543
1.8283111687449922,41.857961116452806,3.1954387579706474,22.87354068772464,0.1927288447281413,-5.4430512892028604e-08,0.0042636890068150635,-9.184356237362627e-08,-0.01247066963575139,0.05085705273717182,-0.15789686904331843,0.047224661370824136,0.022847695368208725
1.8322430207207878,41.94774200257941,3.2007509291346463,22.873154276443515,0.198363900644779,-5.4968647019565386e-08,0.005210443044559643,-9.28042329877338e-08,-0.009395657808674485,0.05024293564228288,-0.15449839210239508,0.04772884212866025,0.023324416055449188
1.8361748726965836,42.03752290823982,3.2060139067096167,22.872054337534642,0.1959680305976662,-5.516029790569865e-08,0.00418980433537719,-9.607207915053846e-08,-0.012189441365312663,0.04962368974860735,-0.1604570359824262,0.04791430799821441,0.023228236375616686
1.8401067246723792,42.12730381819621,3.21122780061089,22.87166924521474,0.20183563971526725,-5.5724129408019074e-08,0.005114588886327542,-9.687429233939121e-08,-0.009169515198717858,0.0489999657972087,-0.1568260809283948,0.04843727893991867,0.023721242106234015
1.844038576648175,42.217084670764564,3.2163919125935596,22.87053746091916,0.19934330040904846,-5.592208866117554e-08,0.004117697982474855,-9.943615447073538e-08,-0.011913386255668491,0.04837128124815872,-0.16292968317498904,0.04862674195168635,0.023619859334514572
1.8479704286239707,42.30686544944529,3.221506055319903,22.870145751518642,0.20529112808966726,-5.6506065888861645e-08,0.005020905543752008,-1.004469221847497e-07,-0.00894726403759515,0.04773794877991421,-0.15924122592678921,0.04916366605435605,0.024118858739993677
1.8519022805997662,42.39664609123647,3.2265695493930844,22.86898296015397,0.20271980607941215,-5.6711973520084946e-08,0.004047339346906487,-1.0390614396354035e-07,-0.011642387133953576,0.047099512003270734,-0.16547445256864762,0.04935821146266394,0.024013570202741124
1.855834132575562,42.48642658014146,3.231582502971817,22.868592282572113,0.20889529159697823,-5.732315304374236e-08,0.004929353258040781,-1.047479656628392e-07,-0.008728809988374693,0.04645663290538558,-0.16155368147416968,0.0499140101967253,0.024528402376166318
1.8597659845513577,42.576206850025194,3.2365442254701042,22.86739768104795,0.20623180518924752,-5.753568051158897e-08,0.003978698569308214,-1.0749117410736276e-07,-0.011376328977805382,0.04580883880830733,-0.16792102215699897,0.05011231945217174,0.024418037236997845
