time,x,y,vx,vy,ax,ay,jx,jy,psi,psi_dot,psi_ddot,throttle,delta,throttle_dot,delta_dot,aty,a_ny,atx,anx
22.399998547703817,497.7275262844694,3.4686033744731386,22.222383383124253,3.966157854292016e-05,-2.2078546172524024e-05,-0.0005352884568441843,6.298790044395154e-06,-0.00010722716107514992,5.2557345185962596e-05,-2.4505983732673998e-05,-4.4609065304992765e-06,0.02502050971243803,-4.5282676932582315e-06,4.593476589460685e-06,-7.813686402861964e-07,9.321583926391575e-06,-0.0005445813656880879,4.026836410744213e-05,9.719459985849735e-10
22.42499854608295,498.2830858448179,3.4686333972011676,22.222384391801487,3.989193578476939e-05,-2.1921082565356183e-05,-0.0005379509448922511,6.335203004837238e-06,-0.00010443601956791737,5.1943315287274425e-05,-2.4615899637253498e-05,-4.3388344215554115e-06,0.025020624549345317,-4.547801908005945e-06,4.619853457960469e-06,-7.589099949322641e-07,9.10171407929089e-06,-0.000547023983889054,4.04258176847227e-05,9.819758876136446e-10
22.449998544462083,498.8386454304507,3.4686630837344916,22.22238540442644,4.0116820680734904e-05,-2.1762708668226975e-05,-0.0005405438067828208,6.371599482124715e-06,-0.00010165964725155435,5.1326575585980736e-05,-2.472276989015805e-05,-4.217222031255937e-06,0.02502074004567428,-4.566774656656165e-06,4.646220463349215e-06,-7.364969708842062e-07,8.883789063708907e-06,-0.0005493989207640417,4.0584181758806624e-05,9.917989264145426e-10
22.474998542841217,499.39420504146665,3.4686924324525403,22.22238642102187,4.033628027274211e-05,-2.1603424893248464e-05,-0.0005430674004618792,6.407971581757645e-06,-9.889621662313792e-05,5.0707202090924074e-05,-2.4826604666043702e-05,-4.095968867730986e-06,0.025020856201178332,-4.585187079741461e-06,4.672571957876652e-06,-7.141141956117688e-07,8.667677031376562e-06,-0.0005517064024107678,4.074345591983492e-05,1.0014128840301058e-09
22.49999854122035,499.9497646779652,3.468721441778038,22.222387441610522,4.0550358193064154e-05,-2.1443231849884124e-05,-0.0005455220375916143,6.444310960310646e-06,-9.614395211824364e-05,5.0085270587614055e-05,-2.4927411671196183e-05,-3.9749778766818165e-06,0.025020973015469707,-4.603039933481177e-06,4.698901972774967e-06,-6.917479497072256e-07,8.45323756471937e-06,-0.0005539466000738456,4.0903639560604324e-05,1.0108154720929732e-09
22.524998539599483,500.5053243400464,3.4687501101768112,22.222388466215122,4.075909446192434e-05,-2.1282130356171536e-05,-0.0005479079849599197,6.480608802358801e-06,-9.340113863090155e-05,4.946085669863317e-05,-2.502519625645226e-05,-3.854157509165769e-06,0.02502109048801141,-4.620333631109481e-06,4.72520420174488e-06,-6.693861477718287e-07,8.240322776722955e-06,-0.0005561196326541545,4.1064731865448756e-05,1.020004338144933e-09
22.549998537978617,501.0608840278107,3.4687784361576197,22.22238949485838,4.096252532259845e-05,-2.1120121450522058e-05,-0.0005502254661509334,6.516855796226785e-06,-9.066611647038932e-05,4.883403594063098e-05,-2.5119961575008865e-05,-3.7334232607573777e-06,0.025021208618108796,-4.637068283725594e-06,4.751471983487021e-06,-6.470180279773648e-07,8.028779147277606e-06,-0.0005582255702157231,4.1226731798377275e-05,1.0289770621190006e-09
22.574998536357754,501.61644374135915,3.4688064182720177,22.22239052756296,4.1160683132191784e-05,-2.0957206404126995e-05,-0.0005524746631290015,6.553042108499076e-06,-8.793725929639108e-05,4.8204883776988754e-05,-2.521170876729022e-05,-3.612698327523687e-06,0.025021327404900682,-4.653243733383049e-06,4.777698283215551e-06,-6.246335054652684e-07,7.818450047392621e-06,-0.0005602644380939062,4.13896380906774e-05,1.0377311557915343e-09
22.599998534736887,502.1720034807936,3.46883405511424,22.22239156435151,4.135359632375834e-05,-2.079338673400129e-05,-0.000554655717294661,6.5891573572289045e-06,-8.521293272661174e-05,4.757347566579209e-05,-2.53004371463262e-05,-3.4919130362349896e-06,0.02502144684735002,-4.668859570013932e-06,4.803875673101545e-06,-6.022221741056211e-07,7.6091788027519026e-06,-0.0005622362210149249,4.1553449227895e-05,1.046264064563794e-09
22.62499853311602,502.72756324621616,3.468861345321113,22.22239260524663,4.154128945026024e-05,-2.0628664216697224e-05,-0.0005567687295062093,6.625190583780193e-06,-8.249143306456384e-05,4.693988710351335e-05,-2.5386144349272404e-05,-3.3710027640470724e-06,0.02502156694423406,-4.683915123397096e-06,4.829996311606473e-06,-5.797719804417292e-07,7.400812039273352e-06,-0.0005641408664629945,4.171816343609246e-05,1.0545731704392133e-09
22.649998531495154,503.2831230377297,3.468888287571992,22.222393650270863,4.1723783312948935e-05,-2.0463040902722284e-05,-0.0005588137585401175,6.661130223231661e-06,-7.977090789594667e-05,4.6304193665742334e-05,-2.546882641499105e-05,-3.249904171883687e-06,0.025021687694134022,-4.698409421974997e-06,4.8560519216816976e-06,-5.572676407213185e-07,7.193202946718306e-06,-0.0005659782864043479,4.188377866744156e-05,1.0626557945741967e-09
22.674998529874287,503.8386828554374,3.4689148805887267,22.222394699446713,4.1901095166317004e-05,-2.029651913169712e-05,-0.00056079081750266,6.696964073270186e-06,-7.704926301342475e-05,4.566647104734261e-05,-2.554847774529724e-05,-3.128549736350307e-06,0.025021809095424192,-4.712341112096308e-06,4.882033767828616e-06,-5.346889230337948e-07,6.986214005853678e-06,-0.0005677483564260257,4.2050292585063415e-05,1.0705091973602318e-09
22.69999852825342,504.3942426994434,3.4689411231356506,22.22239575279661,4.207323897942926e-05,-2.0129101548291216e-05,-0.0005626998678150508,6.73267926149715e-06,-7.432406302632154e-05,4.502679510545315e-05,-2.562509090977341e-05,-3.006860771344044e-06,0.025021931146260477,-4.7257083343119735e-06,4.907932632032304e-06,-5.120089664794769e-07,6.779718665812784e-06,-0.0005694509113983756,4.2217702547083306e-05,1.078130573716497e-09
22.724998526632554,504.94980256985207,3.4689670140196083,22.22239681034292,4.2240225720206146e-05,-1.9960791118975816e-05,-0.0005645408105807391,6.768262211065912e-06,-7.159243578483135e-05,4.438524190967106e-05,-2.5698656261939126e-05,-2.8847393694499444e-06,0.025022053844568324,-4.738508557650483e-06,4.933738788595195e-06,-4.891928514586874e-07,6.57360144716416e-06,-0.0005710857369454152,4.238600558994227e-05,1.0855170412102978e-09
22.749998525011687,505.5053624667684,3.468992552090018,22.22239787210793,4.240206361649948e-05,-1.9791591149635645e-05,-0.0005663134754040304,6.803698604566578e-06,-6.885099301818415e-05,4.3741887804394555e-05,-2.5769161348579713e-05,-2.7620599439149593e-06,0.025022177188030043,-4.750738378150397e-06,4.959441977906892e-06,-4.661966622162416e-07,6.367755997141369e-06,-0.0005726525563186837,4.255519841069452e-05,1.0926656188463164e-09
22.77499852339082,506.060922390298,3.4690177362389782,22.222398938113834,4.255875833729184e-05,-1.962150530408306e-05,-0.0005680176070517051,6.838973346066603e-06,-6.609578093386048e-05,4.309680948852139e-05,-2.5836590114116763e-05,-2.638661286495925e-06,0.025022301174071455,-4.762393293956463e-06,4.985031379184859e-06,-4.4296728722450275e-07,6.162080747213806e-06,-0.0005741510127164307,4.272527734867975e-05,1.0995731949263588e-09
22.799998521769957,506.6164823405469,3.469042565401431,22.22240000838274,4.271031303097708e-05,-1.9450537623520493e-05,-0.0005696528507106127,6.87407052121647e-06,-6.332227452971979e-05,4.2450084117344406e-05,-2.5900921927205922e-05,-2.5143402412167383e-06,0.025022425799847856,-4.7734674754253266e-06,5.010495582209771e-06,-4.1944317809231366e-07,5.9564720241371116e-06,-0.0005755806476522616,4.289623836594497e-05,1.106236483301863e-09
22.82499852014909,507.1720423176219,3.4690670385553832,22.22240108293664,4.285672815736369e-05,-1.9278692546999414e-05,-0.0005712187369599767,6.9089733553180925e-06,-6.0525427665838426e-05,4.180178943045124e-05,-2.5962130485551637e-05,-2.3888481924392813e-06,0.02502255106222929,-4.783953554203952e-06,5.0358225580504146e-06,-3.955562285316235e-07,5.750814739976444e-06,-0.000576940876617465,4.306807702698669e-05,1.112651968605291e-09
22.849998518528224,507.7276023216301,3.4690911547222028,22.222402161797415,4.299800105747793e-05,-1.910597493292661e-05,-0.0005727146679030421,6.943664169255323e-06,-5.7699787271843336e-05,4.115200390766316e-05,-2.602018268460845e-05,-2.2618915418091647e-06,0.025022676957785085,-4.7938424592822124e-06,5.060999628733507e-06,-3.7123483948092254e-07,5.544971120252694e-06,-0.0005782309639408065,4.324078847719524e-05,1.118815842588563e-09
22.874998516907358,508.28316235267937,3.4691149129669903,22.222403244986822,4.313412522162138e-05,-1.8932390081671162e-05,-0.0005741399061372731,6.978124333175243e-06,-5.483967434802306e-05,4.050080695255868e-05,-2.607503756294081e-05,-2.1331371721443443e-06,0.0250228034827676,-4.80312332967356e-06,5.086013435755815e-06,-3.464081067287781e-07,5.338768297064337e-06,-0.0005794499993518491,4.341436742035002e-05,1.12472393539837e-09
22.89999851528649,508.8387224108779,3.4691383123990436,22.222404332526473,4.326508924186529e-05,-1.875794375932844e-05,-0.0005754935683314059,7.0123342178053484e-06,-5.193942680569531e-05,3.9848279100034e-05,-2.6126645457460802e-05,-2.0022235473769424e-06,0.02502293063309525,-4.811783531786274e-06,5.1108499072682165e-06,-3.2101091005206876e-07,5.1319859593423976e-06,-0.00058059687920826,4.358880809498156e-05,1.130371647307616e-09
22.924998513665624,509.3942824963346,3.4691613521724083,22.222405424437834,4.339087546959433e-05,-1.858264222270037e-05,-0.0005767746250703586,7.046273143287301e-06,-4.8993690112977835e-05,3.919450224087704e-05,-2.617494751119189e-05,-1.8687775725251265e-06,0.02502305840433465,-4.819808804023164e-06,5.135494223687419e-06,-2.9498951001162954e-07,4.924345569215938e-06,-0.0005816702955570862,4.3764104249369516e-05,1.1357538878812952e-09
22.949998512044758,509.9498426091588,3.469184031486519,22.222406520742208,4.351145843994203e-05,-1.8406492245554467e-05,-0.0005779819082849422,7.0799193253990206e-06,-4.599773189410515e-05,3.8539559852801784e-05,-2.6219875670429777e-05,-1.7324366534462369e-06,0.025023186791681917,-4.827183541301146e-06,5.159930781415374e-06,-2.683070873771505e-07,4.715502869154817e-06,-0.0005826687360716087,4.394024911536766e-05,1.1408650305343525e-09
22.97499851042389,510.5054027494603,3.4692063495869285,22.22240762146072,4.362680316971614e-05,-1.8229501146227328e-05,-0.0005791141269805017,7.113249819031181e-06,-4.294774709305635e-05,3.788353722423147e-05,-2.6261353283747852e-05,-1.592874594450199e-06,0.02502331578994309,-4.8338912180564375e-06,5.184143154280898e-06,-2.409485124412556e-07,4.505045464617556e-06,-0.0005835904973626308,4.411723538083869e-05,1.1456988906804461e-09
22.999998508803024,511.0609629173496,3.46922830576611,22.222408726614308,4.3736863479092226e-05,-1.805167681664191e-05,-0.0005801698911212374,7.146240458779882e-06,-3.984111231781289e-05,3.7226521654827664e-05,-2.6299296370162353e-05,-1.4498291202873748e-06,0.025023445393513546,-4.839914930482595e-06,5.208114052274531e-06,-2.1292353200380522e-07,4.292497121362879e-06,-0.0005844337131601119,4.4295055160587403e-05,1.1502487349379766e-09
23.024998507182158,511.6165231129376,3.469249899364324,22.222409836223704,4.3841580524227074e-05,-1.7873027752811323e-05,-0.0005811477424519989,7.178865796505274e-06,-3.667654294641159e-05,3.656860261586052e-05,-2.6333615557879845e-05,-1.3031279998397644e-06,0.025023575596356415,-4.845238018443159e-06,5.231825277129735e-06,-1.8426753612659135e-07,4.07733002725228e-06,-0.0005851963973967627,4.447369996582604e-05,1.1545073269748281e-09
23.049998505561295,512.1720833363358,3.4692711297705268,22.222410950309417,4.394088175156181e-05,-1.769356308690577e-05,-0.0005820461898209519,7.211099035703245e-06,-3.3454105934864656e-05,3.590987185449767e-05,-2.6364218610914073e-05,-1.152710094232593e-06,0.02502370639197986,-4.849844706553154e-06,5.2552576743320885e-06,-1.5503913823692093e-07,3.858985617064773e-06,-0.0005858765003555282,4.465316067204537e-05,1.1584670124545004e-09
23.074998503940428,512.7276435876562,3.469291996423296,22.222412068891725,4.4034680488383686e-05,-1.751329262096291e-05,-0.0005828637453169672,7.242911962526745e-06,-3.0175046301108247e-05,3.5250423429348424e-05,-2.6391013363953372e-05,-9.986372757531542e-07,0.025023837773413205,-4.853720684763194e-06,5.278391081209518e-06,-1.2531398847176838e-07,3.6369036549215115e-06,-0.0005864719738894002,4.483342748515913e-05,1.1621198412463507e-09
23.09999850231956,513.283203867011,3.46931249881176,22.222413191990647,4.412287636230161e-05,-1.7332226862325972e-05,-0.0005835989564016759,7.27427487328636e-06,-2.684139689361662e-05,3.45903536703556e-05,-2.6413910784741865e-05,-8.410931887158186e-07,0.02502396973318168,-4.856853534277196e-06,5.301204270881813e-06,-9.517454952426081e-08,3.4105581557242453e-06,-0.0005869808394749116,4.5014489905918844e-05,1.1654577198000305e-09
23.124998500698695,513.8387641745132,3.469332636476501,22.222414319625933,4.420535669035591e-05,-1.715037706089791e-05,-0.0005842504283704681,7.305156498250711e-06,-2.345535964573802e-05,3.392976106434745e-05,-2.6432827789328024e-05,-6.803653558936128e-07,0.02502410226327986,-4.859232897866271e-06,5.323674892019386e-06,-6.469599184580972e-08,3.179497485789832e-06,-0.0005874012507737694,4.519633669248799e-05,1.1684725807619972e-09
